Date & Time,Demand,PV,Direct,PV->Storage,Storage->Load,Export,Import,Losses,End SoC,Solar Share (%),Solar Wasted (%)
2020-08-30,30622.5,21121.0,14196.0,6921.344489750748,6428.488257288199,3.655510249252396,9998.011742711802,702.9139165411356,400.0,67.35076580059824,0.01730746768264948
2020-09-06,29903.25,19451.0,13436.0,6011.824852830433,5410.642367547389,3.175147169567243,11056.607632452611,601.1824852830438,400.0,63.025398134140566,0.016323824839685582
2020-09-13,28791.0,17589.0,12237.0,5349.1748316456315,4814.257348481068,2.8251683543680994,11739.742651518933,534.9174831645637,400.0,59.22426226418349,0.01606213175489283
2020-09-20,27331.5,17459.0,11660.25,5795.689005045798,5216.120104541217,3.060994954202471,10455.129895458784,579.5689005045803,400.0,61.7469590199631,0.017532475824517273
2020-09-27,24909.75,18129.0,10748.75,7376.354176243026,6575.205476585635,3.8958237569740817,7585.794523414365,734.1998220249885,466.9488776324031,69.54688616539963,0.0214894575375039
2020-10-04,22881.75,18212.0,9833.0,8374.576964566284,7364.686524236095,4.423035433716464,5684.063475763905,828.1303690525575,648.7089489100347,75.15896522003821,0.024286379495478058
2020-10-11,21064.5,18209.0,8879.0,9325.074958754436,8340.366041240817,4.9250412455633,3845.133958759183,929.6837876884758,703.7340787351786,81.74590444226456,0.02704729115032841
2020-10-18,19852.5,17354.0,8048.0,9301.087627670824,8247.575003958216,4.912372329175934,3556.924996041784,923.4335328304219,833.8131696173657,82.0832389067282,0.028306859105543012
2020-10-25,18765.0,16772.0,7465.0,9302.087099799308,8593.370602513869,4.912900200691993,2706.629397486132,942.189789320458,600.3398775823488,85.57618226759323,0.029292274032268025
2020-11-01,18310.5,15117.0,6915.0,8197.67039782464,7265.776027113642,4.32960217536008,4129.723972886358,813.7017861477954,718.5324621455513,77.44614307153624,0.02864061768446173
2020-11-08,16899.9375,13363.0,6279.1875,7080.073157155591,6674.252268164423,3.7393428444091286,3946.497731835577,724.353351136719,400.0,76.64785605369501,0.027982809581749073
2020-11-15,18807.0,11548.0,6940.5,4605.067831989396,4144.561048790456,2.432168010603738,7721.938951209544,460.50678319894,400.0,58.941144514225854,0.021061378685519036
2020-11-22,16438.5,12201.0,5844.75,6352.894716675551,5307.306744245344,3.355283324449271,5286.443255754656,613.0953781094365,832.4925943207709,67.84108491799947,0.02750006822759832
2020-11-29,16503.75,11934.0,5644.5,6267.1512622323935,5915.158106816222,22.348737767606394,4944.091893183778,641.5755390963789,542.9102106405643,70.04261520452154,0.18726946344567114
2020-12-06,15555.0,10534.0,5181.0,5350.174303774116,4950.733403352288,2.825696225884194,5423.266596647712,542.3511110623922,400.0,65.1348981250549,0.026824532237366566
2020-12-13,16389.75,12417.0,5908.5,6505.064348237219,5523.512801886851,3.435651762781161,4957.737198113149,632.5993594541477,748.9521868962202,69.75098950189509,0.027668935836201666
2020-12-20,15423.0,12317.0,5425.25,6888.112041478659,6127.232488006489,3.637958521340961,3870.517511993511,684.9128431143513,824.918897254039,74.90425006812221,0.029536076328172126
2020-12-27,15558.75,9209.0,4625.5,4581.080500905784,4526.085911666155,2.4194990942163814,6407.164088333845,479.9134864936687,400.0,58.81954470420924,0.02627320115339756
2021-01-03,8472.0,5641.0,2716.25,2923.206107783177,2531.6724963351485,1.5438922168232199,3224.0775036648515,286.9539262426631,504.5796852053652,61.944316528979556,0.027369122794242508
