DATE-TIME,MW
"Thursday, July 15, 2021",338.52
"Friday, July 16, 2021",344.96
"Friday, July 16, 2021",356.3
"Friday, July 16, 2021",359.52
"Friday, July 16, 2021",356.93
"Friday, July 16, 2021",352.1
"Friday, July 16, 2021",343.56
"Friday, July 16, 2021",315.91
"Friday, July 16, 2021",310.17
"Friday, July 16, 2021",327.18
"Friday, July 16, 2021",346.01
"Friday, July 16, 2021",363.3
"Friday, July 16, 2021",372.61
"Friday, July 16, 2021",372.26
"Friday, July 16, 2021",376.6
"Friday, July 16, 2021",370.79
"Friday, July 16, 2021",361.48
"Friday, July 16, 2021",339.78
"Friday, July 16, 2021",316.54
"Friday, July 16, 2021",304.71
"Friday, July 16, 2021",341.04
"Friday, July 16, 2021",341.74
"Friday, July 16, 2021",337.26
"Friday, July 16, 2021",332.5
"Friday, July 16, 2021",337.26
"Saturday, July 17, 2021",343.7
"Saturday, July 17, 2021",358.19
"Saturday, July 17, 2021",364.98
"Saturday, July 17, 2021",363.51
"Saturday, July 17, 2021",353.57
"Saturday, July 17, 2021",343.91
"Saturday, July 17, 2021",310.87
"Saturday, July 17, 2021",303.87
"Saturday, July 17, 2021",315.21
"Saturday, July 17, 2021",335.51
"Saturday, July 17, 2021",350.14
"Saturday, July 17, 2021",360.15
"Saturday, July 17, 2021",361.13
"Saturday, July 17, 2021",368.55
"Saturday, July 17, 2021",365.68
"Saturday, July 17, 2021",364.14
"Saturday, July 17, 2021",336.42
"Saturday, July 17, 2021",316.26
"Saturday, July 17, 2021",302.89
"Saturday, July 17, 2021",338.03
"Saturday, July 17, 2021",338.94
"Saturday, July 17, 2021",334.04
"Saturday, July 17, 2021",331.17
"Saturday, July 17, 2021",339.22
"Sunday, July 18, 2021",346.71
"Sunday, July 18, 2021",355.88
"Sunday, July 18, 2021",346.57
"Sunday, July 18, 2021",349.09
"Sunday, July 18, 2021",340.06
"Sunday, July 18, 2021",332.43
"Sunday, July 18, 2021",302.89
"Sunday, July 18, 2021",294.91
"Sunday, July 18, 2021",305.41
"Sunday, July 18, 2021",323.4
"Sunday, July 18, 2021",335.58
"Sunday, July 18, 2021",344.12
"Sunday, July 18, 2021",345.45
"Sunday, July 18, 2021",352.94
"Sunday, July 18, 2021",355.88
"Sunday, July 18, 2021",356.65
"Sunday, July 18, 2021",339.01
"Sunday, July 18, 2021",315.49
"Sunday, July 18, 2021",299.95
"Sunday, July 18, 2021",336.7
"Sunday, July 18, 2021",331.17
"Sunday, July 18, 2021",325.92
"Sunday, July 18, 2021",326.41
"Sunday, July 18, 2021",331.17
"Monday, July 19, 2021",335.44
"Monday, July 19, 2021",349.3
"Monday, July 19, 2021",353.5
"Monday, July 19, 2021",355.25
"Monday, July 19, 2021",349.51
"Monday, July 19, 2021",340.06
"Monday, July 19, 2021",306.6
"Monday, July 19, 2021",300.72
"Monday, July 19, 2021",313.25
"Monday, July 19, 2021",332.71
"Monday, July 19, 2021",346.01
"Monday, July 19, 2021",357.07
"Monday, July 19, 2021",355.81
"Monday, July 19, 2021",357.56
"Monday, July 19, 2021",347.62
"Monday, July 19, 2021",337.68
"Monday, July 19, 2021",315.49
"Monday, July 19, 2021",294.98
"Monday, July 19, 2021",318.01
"Monday, July 19, 2021",321.23
"Monday, July 19, 2021",320.46
"Monday, July 19, 2021",312.41
"Monday, July 19, 2021",309.47
"Monday, July 19, 2021",314.58
"Tuesday, July 20, 2021",321.3
"Tuesday, July 20, 2021",335.02
"Tuesday, July 20, 2021",348.53
"Tuesday, July 20, 2021",349.79
"Tuesday, July 20, 2021",346.5
"Tuesday, July 20, 2021",339.15
"Tuesday, July 20, 2021",311.78
"Tuesday, July 20, 2021",300.72
"Tuesday, July 20, 2021",307.93
"Tuesday, July 20, 2021",320.04
"Tuesday, July 20, 2021",327.25
"Tuesday, July 20, 2021",332.43
"Tuesday, July 20, 2021",317.38
"Tuesday, July 20, 2021",318.99
"Tuesday, July 20, 2021",326.62
"Tuesday, July 20, 2021",336
"Tuesday, July 20, 2021",322.77
"Tuesday, July 20, 2021",299.25
"Tuesday, July 20, 2021",282.24
"Tuesday, July 20, 2021",321.86
"Tuesday, July 20, 2021",318.08
"Tuesday, July 20, 2021",309.12
"Tuesday, July 20, 2021",310.87
"Tuesday, July 20, 2021",311.08
"Wednesday, July 21, 2021",319.83
"Wednesday, July 21, 2021",333.76
"Wednesday, July 21, 2021",342.02
"Wednesday, July 21, 2021",341.53
"Wednesday, July 21, 2021",335.09
"Wednesday, July 21, 2021",326.76
"Wednesday, July 21, 2021",294.14
"Wednesday, July 21, 2021",291.55
"Wednesday, July 21, 2021",307.86
"Wednesday, July 21, 2021",320.6
"Wednesday, July 21, 2021",334.39
"Wednesday, July 21, 2021",346.22
"Wednesday, July 21, 2021",342.09
"Wednesday, July 21, 2021",345.38
"Wednesday, July 21, 2021",347.41
"Wednesday, July 21, 2021",349.09
"Wednesday, July 21, 2021",330.19
"Wednesday, July 21, 2021",307.86
"Wednesday, July 21, 2021",292.53
"Wednesday, July 21, 2021",334.11
"Wednesday, July 21, 2021",335.44
"Wednesday, July 21, 2021",325.5
"Wednesday, July 21, 2021",323.75
"Wednesday, July 21, 2021",325.57
"Thursday, July 22, 2021",336.28
"Thursday, July 22, 2021",351.61
"Thursday, July 22, 2021",356.65
"Thursday, July 22, 2021",355.32
"Thursday, July 22, 2021",349.79
"Thursday, July 22, 2021",336.63
"Thursday, July 22, 2021",298.9
"Thursday, July 22, 2021",304.85
"Thursday, July 22, 2021",327.95
"Thursday, July 22, 2021",339.78
"Thursday, July 22, 2021",351.75
"Thursday, July 22, 2021",360.99
"Thursday, July 22, 2021",362.04
"Thursday, July 22, 2021",369.67
"Thursday, July 22, 2021",359.94
"Thursday, July 22, 2021",361.62
"Thursday, July 22, 2021",339.99
"Thursday, July 22, 2021",320.39
"Thursday, July 22, 2021",304.99
"Thursday, July 22, 2021",345.59
"Thursday, July 22, 2021",343.7
"Thursday, July 22, 2021",331.45
"Thursday, July 22, 2021",327.74
"Thursday, July 22, 2021",331.8
"Friday, July 23, 2021",340.2
"Friday, July 23, 2021",351.54
"Friday, July 23, 2021",357
"Friday, July 23, 2021",353.5
"Friday, July 23, 2021",346.5
"Friday, July 23, 2021",339.64
"Friday, July 23, 2021",307.37
"Friday, July 23, 2021",300.93
"Friday, July 23, 2021",322.56
"Friday, July 23, 2021",337.12
"Friday, July 23, 2021",351.54
"Friday, July 23, 2021",358.12
"Friday, July 23, 2021",352.1
"Friday, July 23, 2021",356.86
"Friday, July 23, 2021",350.35
"Friday, July 23, 2021",343.63
"Friday, July 23, 2021",320.11
"Friday, July 23, 2021",297.71
"Friday, July 23, 2021",291.34
"Friday, July 23, 2021",330.68
"Friday, July 23, 2021",327.67
"Friday, July 23, 2021",318.85
"Friday, July 23, 2021",313.04
"Friday, July 23, 2021",318.22
"Saturday, July 24, 2021",326.13
"Saturday, July 24, 2021",337.96
"Saturday, July 24, 2021",344.4
"Saturday, July 24, 2021",343.84
"Saturday, July 24, 2021",338.38
"Saturday, July 24, 2021",326.27
"Saturday, July 24, 2021",292.95
"Saturday, July 24, 2021",287.77
"Saturday, July 24, 2021",302.96
"Saturday, July 24, 2021",320.25
"Saturday, July 24, 2021",338.73
"Saturday, July 24, 2021",349.02
"Saturday, July 24, 2021",351.05
"Saturday, July 24, 2021",356.23
"Saturday, July 24, 2021",350.49
"Saturday, July 24, 2021",339.85
"Saturday, July 24, 2021",317.52
"Saturday, July 24, 2021",297.92
"Saturday, July 24, 2021",287.63
"Saturday, July 24, 2021",329.63
"Saturday, July 24, 2021",324.8
"Saturday, July 24, 2021",315.07
"Saturday, July 24, 2021",313.88
"Saturday, July 24, 2021",312.76
"Sunday, July 25, 2021",322.35
"Sunday, July 25, 2021",333.97
"Sunday, July 25, 2021",332.71
"Sunday, July 25, 2021",333.13
"Sunday, July 25, 2021",328.3
"Sunday, July 25, 2021",321.23
"Sunday, July 25, 2021",295.19
"Sunday, July 25, 2021",287.49
"Sunday, July 25, 2021",298.55
"Sunday, July 25, 2021",314.09
"Sunday, July 25, 2021",322.7
"Sunday, July 25, 2021",331.1
"Sunday, July 25, 2021",324.38
"Sunday, July 25, 2021",330.68
"Sunday, July 25, 2021",330.89
"Sunday, July 25, 2021",325.15
"Sunday, July 25, 2021",312.34
"Sunday, July 25, 2021",295.4
"Sunday, July 25, 2021",282.1
"Sunday, July 25, 2021",319.9
"Sunday, July 25, 2021",321.58
"Sunday, July 25, 2021",315.14
"Sunday, July 25, 2021",311.36
"Sunday, July 25, 2021",316.89
"Monday, July 26, 2021",325.36
"Monday, July 26, 2021",336.42
"Monday, July 26, 2021",343.07
"Monday, July 26, 2021",341.74
"Monday, July 26, 2021",336.77
"Monday, July 26, 2021",328.16
"Monday, July 26, 2021",295.12
"Monday, July 26, 2021",293.58
"Monday, July 26, 2021",309.4
"Monday, July 26, 2021",331.03
"Monday, July 26, 2021",343.7
"Monday, July 26, 2021",353.78
"Monday, July 26, 2021",355.46
"Monday, July 26, 2021",360.71
"Monday, July 26, 2021",358.19
"Monday, July 26, 2021",357.91
"Monday, July 26, 2021",341.25
"Monday, July 26, 2021",314.79
"Monday, July 26, 2021",298.62
"Monday, July 26, 2021",337.68
"Monday, July 26, 2021",335.79
"Monday, July 26, 2021",318.36
"Monday, July 26, 2021",313.53
"Monday, July 26, 2021",308.98
"Tuesday, July 27, 2021",320.95
"Tuesday, July 27, 2021",332.36
"Tuesday, July 27, 2021",342.51
"Tuesday, July 27, 2021",345.45
"Tuesday, July 27, 2021",341.74
"Tuesday, July 27, 2021",335.72
"Tuesday, July 27, 2021",308.91
"Tuesday, July 27, 2021",300.16
"Tuesday, July 27, 2021",306.11
"Tuesday, July 27, 2021",317.52
"Tuesday, July 27, 2021",326.41
"Tuesday, July 27, 2021",331.94
"Tuesday, July 27, 2021",317.38
"Tuesday, July 27, 2021",319.83
"Tuesday, July 27, 2021",331.45
"Tuesday, July 27, 2021",339.08
"Tuesday, July 27, 2021",328.58
"Tuesday, July 27, 2021",303.94
"Tuesday, July 27, 2021",284.69
"Tuesday, July 27, 2021",322
"Tuesday, July 27, 2021",320.04
"Tuesday, July 27, 2021",312.06
"Tuesday, July 27, 2021",311.08
"Tuesday, July 27, 2021",315.21
"Wednesday, July 28, 2021",318.43
"Wednesday, July 28, 2021",332.71
"Wednesday, July 28, 2021",341.11
"Wednesday, July 28, 2021",342.72
"Wednesday, July 28, 2021",336.07
"Wednesday, July 28, 2021",326.27
"Wednesday, July 28, 2021",297.15
"Wednesday, July 28, 2021",284.62
"Wednesday, July 28, 2021",298.27
"Wednesday, July 28, 2021",319.69
"Wednesday, July 28, 2021",332.85
"Wednesday, July 28, 2021",342.16
"Wednesday, July 28, 2021",342.79
"Wednesday, July 28, 2021",343.7
"Wednesday, July 28, 2021",337.82
"Wednesday, July 28, 2021",340.13
"Wednesday, July 28, 2021",325.57
"Wednesday, July 28, 2021",301.77
"Wednesday, July 28, 2021",293.58
"Wednesday, July 28, 2021",333.69
"Wednesday, July 28, 2021",332.22
"Wednesday, July 28, 2021",323.4
"Wednesday, July 28, 2021",321.86
"Wednesday, July 28, 2021",329.84
"Thursday, July 29, 2021",338.8
"Thursday, July 29, 2021",354.2
"Thursday, July 29, 2021",359.87
"Thursday, July 29, 2021",356.37
"Thursday, July 29, 2021",348.95
"Thursday, July 29, 2021",339.01
"Thursday, July 29, 2021",303.8
"Thursday, July 29, 2021",301.77
"Thursday, July 29, 2021",318.57
"Thursday, July 29, 2021",340.76
"Thursday, July 29, 2021",349.16
"Thursday, July 29, 2021",362.46
"Thursday, July 29, 2021",358.75
"Thursday, July 29, 2021",366.38
"Thursday, July 29, 2021",360.15
"Thursday, July 29, 2021",355.67
"Thursday, July 29, 2021",328.44
"Thursday, July 29, 2021",305.41
"Thursday, July 29, 2021",292.74
"Thursday, July 29, 2021",331.03
"Thursday, July 29, 2021",329.77
"Thursday, July 29, 2021",322
"Thursday, July 29, 2021",316.89
"Thursday, July 29, 2021",324.59
"Friday, July 30, 2021",327.88
"Friday, July 30, 2021",341.95
"Friday, July 30, 2021",348.74
"Friday, July 30, 2021",345.8
"Friday, July 30, 2021",340.34
"Friday, July 30, 2021",329.56
"Friday, July 30, 2021",299.6
"Friday, July 30, 2021",292.53
"Friday, July 30, 2021",306.39
"Friday, July 30, 2021",322.14
"Friday, July 30, 2021",342.86
"Friday, July 30, 2021",350.63
"Friday, July 30, 2021",353.99
"Friday, July 30, 2021",353.36
"Friday, July 30, 2021",347.48
"Friday, July 30, 2021",344.26
"Friday, July 30, 2021",328.23
"Friday, July 30, 2021",304.64
"Friday, July 30, 2021",290.01
"Friday, July 30, 2021",327.39
"Friday, July 30, 2021",325.57
"Friday, July 30, 2021",315.49
"Friday, July 30, 2021",313.39
"Friday, July 30, 2021",315.21
"Saturday, July 31, 2021",322.98
"Saturday, July 31, 2021",334.11
"Saturday, July 31, 2021",338.8
"Saturday, July 31, 2021",334.11
"Saturday, July 31, 2021",326.27
"Saturday, July 31, 2021",317.1
"Saturday, July 31, 2021",286.44
"Saturday, July 31, 2021",277.69
"Saturday, July 31, 2021",300.79
"Saturday, July 31, 2021",318.29
"Saturday, July 31, 2021",336.98
"Saturday, July 31, 2021",346.22
"Saturday, July 31, 2021",348.46
"Saturday, July 31, 2021",354.76
"Saturday, July 31, 2021",349.37
"Saturday, July 31, 2021",349.44
"Saturday, July 31, 2021",329.63
"Saturday, July 31, 2021",310.59
"Saturday, July 31, 2021",294
"Saturday, July 31, 2021",327.81
"Saturday, July 31, 2021",327.04
"Saturday, July 31, 2021",319.13
"Saturday, July 31, 2021",318.29
"Saturday, July 31, 2021",320.25
"Sunday, August 01, 2021",323.19
"Sunday, August 01, 2021",335.09
"Sunday, August 01, 2021",339.08
"Sunday, August 01, 2021",337.47
"Sunday, August 01, 2021",329.84
"Sunday, August 01, 2021",321.79
"Sunday, August 01, 2021",294.7
"Sunday, August 01, 2021",289.38
"Sunday, August 01, 2021",308.14
"Sunday, August 01, 2021",330.26
"Sunday, August 01, 2021",337.05
"Sunday, August 01, 2021",335.02
"Sunday, August 01, 2021",351.75
"Sunday, August 01, 2021",351.82
"Sunday, August 01, 2021",348.81
"Sunday, August 01, 2021",349.02
"Sunday, August 01, 2021",331.66
"Sunday, August 01, 2021",305.48
"Sunday, August 01, 2021",290.85
"Sunday, August 01, 2021",332.99
"Sunday, August 01, 2021",330.89
"Sunday, August 01, 2021",322.63
"Sunday, August 01, 2021",321.44
"Sunday, August 01, 2021",325.57
"Monday, August 02, 2021",334.04
"Monday, August 02, 2021",348.04
"Monday, August 02, 2021",354.69
"Monday, August 02, 2021",352.1
"Monday, August 02, 2021",343.98
"Monday, August 02, 2021",339.08
"Monday, August 02, 2021",309.47
"Monday, August 02, 2021",301.49
"Monday, August 02, 2021",321.09
"Monday, August 02, 2021",340.48
"Monday, August 02, 2021",349.79
"Monday, August 02, 2021",357
"Monday, August 02, 2021",356.37
"Monday, August 02, 2021",355.67
"Monday, August 02, 2021",309.89
"Monday, August 02, 2021",351.61
"Monday, August 02, 2021",330.12
"Monday, August 02, 2021",300.44
"Monday, August 02, 2021",287.91
"Monday, August 02, 2021",326.2
"Monday, August 02, 2021",323.68
"Monday, August 02, 2021",315.21
"Monday, August 02, 2021",310.59
"Monday, August 02, 2021",317.66
"Tuesday, August 03, 2021",324.73
"Tuesday, August 03, 2021",334.88
"Tuesday, August 03, 2021",344.47
"Tuesday, August 03, 2021",345.52
"Tuesday, August 03, 2021",340.69
"Tuesday, August 03, 2021",338.73
"Tuesday, August 03, 2021",313.95
"Tuesday, August 03, 2021",299.04
"Tuesday, August 03, 2021",305.97
"Tuesday, August 03, 2021",316.47
"Tuesday, August 03, 2021",322.63
"Tuesday, August 03, 2021",329.91
"Tuesday, August 03, 2021",312.9
"Tuesday, August 03, 2021",314.86
"Tuesday, August 03, 2021",311.5
"Tuesday, August 03, 2021",316.12
"Tuesday, August 03, 2021",305.06
"Tuesday, August 03, 2021",281.61
"Tuesday, August 03, 2021",265.79
"Tuesday, August 03, 2021",309.12
"Tuesday, August 03, 2021",304.29
"Tuesday, August 03, 2021",294.14
"Tuesday, August 03, 2021",291.13
"Tuesday, August 03, 2021",298.48
"Wednesday, August 04, 2021",307.51
"Wednesday, August 04, 2021",323.82
"Wednesday, August 04, 2021",331.03
"Wednesday, August 04, 2021",330.68
"Wednesday, August 04, 2021",326.76
"Wednesday, August 04, 2021",321.02
"Wednesday, August 04, 2021",294.35
"Wednesday, August 04, 2021",283.43
"Wednesday, August 04, 2021",289.45
"Wednesday, August 04, 2021",304.5
"Wednesday, August 04, 2021",322.49
"Wednesday, August 04, 2021",332.15
"Wednesday, August 04, 2021",336.7
"Wednesday, August 04, 2021",341.11
"Wednesday, August 04, 2021",337.89
"Wednesday, August 04, 2021",329.77
"Wednesday, August 04, 2021",288.12
"Wednesday, August 04, 2021",265.44
"Wednesday, August 04, 2021",262.29
"Wednesday, August 04, 2021",307.16
"Wednesday, August 04, 2021",306.88
"Wednesday, August 04, 2021",302.47
"Wednesday, August 04, 2021",306.04
"Wednesday, August 04, 2021",306.18
"Thursday, August 05, 2021",316.61
"Thursday, August 05, 2021",327.6
"Thursday, August 05, 2021",331.8
"Thursday, August 05, 2021",329.14
"Thursday, August 05, 2021",318.36
"Thursday, August 05, 2021",312.06
"Thursday, August 05, 2021",281.47
"Thursday, August 05, 2021",278.81
"Thursday, August 05, 2021",300.79
"Thursday, August 05, 2021",321.02
"Thursday, August 05, 2021",335.02
"Thursday, August 05, 2021",342.72
"Thursday, August 05, 2021",344.05
"Thursday, August 05, 2021",352.52
"Thursday, August 05, 2021",345.73
"Thursday, August 05, 2021",339.99
"Thursday, August 05, 2021",327.11
"Thursday, August 05, 2021",303.03
"Thursday, August 05, 2021",291.41
"Thursday, August 05, 2021",330.68
"Thursday, August 05, 2021",328.51
"Thursday, August 05, 2021",324.38
"Thursday, August 05, 2021",325.64
"Thursday, August 05, 2021",329.21
"Friday, August 06, 2021",339.43
"Friday, August 06, 2021",352.03
"Friday, August 06, 2021",359.45
"Friday, August 06, 2021",356.72
"Friday, August 06, 2021",351.54
"Friday, August 06, 2021",344.05
"Friday, August 06, 2021",318.78
"Friday, August 06, 2021",299.11
"Friday, August 06, 2021",314.58
"Friday, August 06, 2021",334.95
"Friday, August 06, 2021",352.73
"Friday, August 06, 2021",360.15
"Friday, August 06, 2021",357.35
"Friday, August 06, 2021",361.06
"Friday, August 06, 2021",331.59
"Friday, August 06, 2021",341.81
"Friday, August 06, 2021",314.93
"Friday, August 06, 2021",302.61
"Friday, August 06, 2021",291.76
"Friday, August 06, 2021",335.02
"Friday, August 06, 2021",333.9
"Friday, August 06, 2021",327.39
"Friday, August 06, 2021",325.64
"Friday, August 06, 2021",328.23
"Saturday, August 07, 2021",333.83
"Saturday, August 07, 2021",347.06
"Saturday, August 07, 2021",351.96
"Saturday, August 07, 2021",347.97
"Saturday, August 07, 2021",336.21
"Saturday, August 07, 2021",327.46
"Saturday, August 07, 2021",299.67
"Saturday, August 07, 2021",291.9
"Saturday, August 07, 2021",315.49
"Saturday, August 07, 2021",336.98
"Saturday, August 07, 2021",358.96
"Saturday, August 07, 2021",364
"Saturday, August 07, 2021",353.22
"Saturday, August 07, 2021",353.15
"Saturday, August 07, 2021",352.03
"Saturday, August 07, 2021",349.58
"Saturday, August 07, 2021",307.65
"Saturday, August 07, 2021",308
"Saturday, August 07, 2021",299.67
"Saturday, August 07, 2021",338.52
"Saturday, August 07, 2021",338.1
"Saturday, August 07, 2021",327.95
"Saturday, August 07, 2021",330.05
"Saturday, August 07, 2021",332.36
"Sunday, August 08, 2021",340.41
"Sunday, August 08, 2021",356.02
"Sunday, August 08, 2021",359.17
"Sunday, August 08, 2021",357.56
"Sunday, August 08, 2021",348.53
"Sunday, August 08, 2021",339.64
"Sunday, August 08, 2021",309.12
"Sunday, August 08, 2021",300.37
"Sunday, August 08, 2021",320.39
"Sunday, August 08, 2021",340.62
"Sunday, August 08, 2021",352.87
"Sunday, August 08, 2021",362.74
"Sunday, August 08, 2021",359.45
"Sunday, August 08, 2021",362.6
"Sunday, August 08, 2021",357.49
"Sunday, August 08, 2021",358.96
"Sunday, August 08, 2021",341.81
"Sunday, August 08, 2021",314.93
"Sunday, August 08, 2021",301.56
"Sunday, August 08, 2021",342.58
"Sunday, August 08, 2021",338.66
"Sunday, August 08, 2021",329.21
"Sunday, August 08, 2021",331.38
"Sunday, August 08, 2021",335.3
"Monday, August 09, 2021",342.37
"Monday, August 09, 2021",355.46
"Monday, August 09, 2021",361.62
"Monday, August 09, 2021",359.66
"Monday, August 09, 2021",352.24
"Monday, August 09, 2021",346.22
"Monday, August 09, 2021",321.65
"Monday, August 09, 2021",307.02
"Monday, August 09, 2021",324.1
"Monday, August 09, 2021",336.49
"Monday, August 09, 2021",349.51
"Monday, August 09, 2021",357.07
"Monday, August 09, 2021",355.32
"Monday, August 09, 2021",360.22
"Monday, August 09, 2021",354.27
"Monday, August 09, 2021",332.99
"Monday, August 09, 2021",313.67
"Monday, August 09, 2021",316.4
"Monday, August 09, 2021",298.69
"Monday, August 09, 2021",337.4
"Monday, August 09, 2021",333.2
"Monday, August 09, 2021",318.71
"Monday, August 09, 2021",313.81
"Monday, August 09, 2021",316.68
"Tuesday, August 10, 2021",323.19
"Tuesday, August 10, 2021",335.65
"Tuesday, August 10, 2021",346.57
"Tuesday, August 10, 2021",347.9
"Tuesday, August 10, 2021",340.2
"Tuesday, August 10, 2021",332.57
"Tuesday, August 10, 2021",310.8
"Tuesday, August 10, 2021",301.98
"Tuesday, August 10, 2021",310.1
"Tuesday, August 10, 2021",322.28
"Tuesday, August 10, 2021",331.66
"Tuesday, August 10, 2021",339.5
"Tuesday, August 10, 2021",325.29
"Tuesday, August 10, 2021",329
"Tuesday, August 10, 2021",339.71
"Tuesday, August 10, 2021",346.99
"Tuesday, August 10, 2021",333.97
"Tuesday, August 10, 2021",308.21
"Tuesday, August 10, 2021",287.07
"Tuesday, August 10, 2021",328.86
"Tuesday, August 10, 2021",322.14
"Tuesday, August 10, 2021",310.94
"Tuesday, August 10, 2021",307.86
"Tuesday, August 10, 2021",316.19
"Wednesday, August 11, 2021",322.7
"Wednesday, August 11, 2021",336.35
"Wednesday, August 11, 2021",345.45
"Wednesday, August 11, 2021",341.81
"Wednesday, August 11, 2021",339.08
"Wednesday, August 11, 2021",333.2
"Wednesday, August 11, 2021",306.53
"Wednesday, August 11, 2021",291.9
"Wednesday, August 11, 2021",306.88
"Wednesday, August 11, 2021",326.55
"Wednesday, August 11, 2021",342.86
"Wednesday, August 11, 2021",353.15
"Wednesday, August 11, 2021",355.53
"Wednesday, August 11, 2021",362.67
"Wednesday, August 11, 2021",357.21
"Wednesday, August 11, 2021",360.29
"Wednesday, August 11, 2021",344.54
"Wednesday, August 11, 2021",317.1
"Wednesday, August 11, 2021",304.15
"Wednesday, August 11, 2021",329.28
"Wednesday, August 11, 2021",326.27
"Wednesday, August 11, 2021",323.61
"Wednesday, August 11, 2021",324.38
"Wednesday, August 11, 2021",329
"Thursday, August 12, 2021",333.13
"Thursday, August 12, 2021",346.92
"Thursday, August 12, 2021",354.2
"Thursday, August 12, 2021",348.95
"Thursday, August 12, 2021",344.96
"Thursday, August 12, 2021",337.47
"Thursday, August 12, 2021",311.22
"Thursday, August 12, 2021",298.69
"Thursday, August 12, 2021",314.51
"Thursday, August 12, 2021",331.87
"Thursday, August 12, 2021",350.7
"Thursday, August 12, 2021",337.54
"Thursday, August 12, 2021",360.5
"Thursday, August 12, 2021",366.17
"Thursday, August 12, 2021",358.82
"Thursday, August 12, 2021",364.07
"Thursday, August 12, 2021",349.23
"Thursday, August 12, 2021",329.42
"Thursday, August 12, 2021",311.57
"Thursday, August 12, 2021",350
"Thursday, August 12, 2021",349.09
"Thursday, August 12, 2021",345.59
"Thursday, August 12, 2021",343.98
"Thursday, August 12, 2021",344.33
"Friday, August 13, 2021",354.2
"Friday, August 13, 2021",366.87
"Friday, August 13, 2021",371.98
"Friday, August 13, 2021",371.35
"Friday, August 13, 2021",363.51
"Friday, August 13, 2021",353.85
"Friday, August 13, 2021",319.41
"Friday, August 13, 2021",310.94
"Friday, August 13, 2021",328.09
"Friday, August 13, 2021",350.56
"Friday, August 13, 2021",360.57
"Friday, August 13, 2021",369.95
"Friday, August 13, 2021",367.36
"Friday, August 13, 2021",372.33
"Friday, August 13, 2021",367.99
"Friday, August 13, 2021",356.93
"Friday, August 13, 2021",314.93
"Friday, August 13, 2021",277.27
"Friday, August 13, 2021",277.83
"Friday, August 13, 2021",326.06
"Friday, August 13, 2021",321.23
"Friday, August 13, 2021",312.34
"Friday, August 13, 2021",312.2
"Friday, August 13, 2021",315.28
"Saturday, August 14, 2021",320.88
"Saturday, August 14, 2021",333.41
"Saturday, August 14, 2021",338.73
"Saturday, August 14, 2021",337.54
"Saturday, August 14, 2021",333.41
"Saturday, August 14, 2021",329
"Saturday, August 14, 2021",304.5
"Saturday, August 14, 2021",292.04
"Saturday, August 14, 2021",299.88
"Saturday, August 14, 2021",315.7
"Saturday, August 14, 2021",329.84
"Saturday, August 14, 2021",342.23
"Saturday, August 14, 2021",342.93
"Saturday, August 14, 2021",348.18
"Saturday, August 14, 2021",343.98
"Saturday, August 14, 2021",341.67
"Saturday, August 14, 2021",350.28
"Saturday, August 14, 2021",289.45
"Saturday, August 14, 2021",283.57
"Saturday, August 14, 2021",319.83
"Saturday, August 14, 2021",316.68
"Saturday, August 14, 2021",307.79
"Saturday, August 14, 2021",309.96
"Saturday, August 14, 2021",310.8
"Sunday, August 15, 2021",321.02
"Sunday, August 15, 2021",328.79
"Sunday, August 15, 2021",334.46
"Sunday, August 15, 2021",334.39
"Sunday, August 15, 2021",326.69
"Sunday, August 15, 2021",323.19
"Sunday, August 15, 2021",294.14
"Sunday, August 15, 2021",283.36
"Sunday, August 15, 2021",298.76
"Sunday, August 15, 2021",316.61
"Sunday, August 15, 2021",329
"Sunday, August 15, 2021",338.59
"Sunday, August 15, 2021",340.9
"Sunday, August 15, 2021",345.73
"Sunday, August 15, 2021",377.65
"Sunday, August 15, 2021",383.67
"Sunday, August 15, 2021",325.71
"Sunday, August 15, 2021",331.87
"Sunday, August 15, 2021",283.5
"Sunday, August 15, 2021",327.11
"Sunday, August 15, 2021",324.24
"Sunday, August 15, 2021",313.32
"Sunday, August 15, 2021",310.59
"Sunday, August 15, 2021",310.31
"Monday, August 16, 2021",316.05
"Monday, August 16, 2021",322.63
"Monday, August 16, 2021",327.67
"Monday, August 16, 2021",329.98
"Monday, August 16, 2021",347.9
"Monday, August 16, 2021",318.71
"Monday, August 16, 2021",297.5
"Monday, August 16, 2021",281.96
"Monday, August 16, 2021",298.2
"Monday, August 16, 2021",310.31
"Monday, August 16, 2021",321.65
"Monday, August 16, 2021",336.56
"Monday, August 16, 2021",340.06
"Monday, August 16, 2021",341.81
"Monday, August 16, 2021",335.51
"Monday, August 16, 2021",336
"Monday, August 16, 2021",317.73
"Monday, August 16, 2021",294.7
"Monday, August 16, 2021",282.66
"Monday, August 16, 2021",321.93
"Monday, August 16, 2021",314.44
"Monday, August 16, 2021",308.91
"Monday, August 16, 2021",309.54
"Monday, August 16, 2021",310.38
"Tuesday, August 17, 2021",321.02
"Tuesday, August 17, 2021",332.43
"Tuesday, August 17, 2021",340.62
"Tuesday, August 17, 2021",343.77
"Tuesday, August 17, 2021",337.4
"Tuesday, August 17, 2021",331.03
"Tuesday, August 17, 2021",309.12
"Tuesday, August 17, 2021",293.09
"Tuesday, August 17, 2021",302.89
"Tuesday, August 17, 2021",309.47
"Tuesday, August 17, 2021",321.02
