Date & Time,MW
"Friday, July 23, 2021",300
"Friday, July 23, 2021",300
"Friday, July 23, 2021",300
"Friday, July 23, 2021",300
"Friday, July 23, 2021",300
"Friday, July 23, 2021",300
"Friday, July 23, 2021",300
"Friday, July 23, 2021",300
"Friday, July 23, 2021",300
"Friday, July 23, 2021",32
"Friday, July 23, 2021",0
"Friday, July 23, 2021",0
"Friday, July 23, 2021",0
"Friday, July 23, 2021",0
"Saturday, July 24, 2021",0
"Saturday, July 24, 2021",0
"Saturday, July 24, 2021",0
"Saturday, July 24, 2021",0
"Saturday, July 24, 2021",0
"Saturday, July 24, 2021",0
"Saturday, July 24, 2021",2
"Saturday, July 24, 2021",94
"Saturday, July 24, 2021",220
"Saturday, July 24, 2021",300
"Saturday, July 24, 2021",300
"Saturday, July 24, 2021",300
"Saturday, July 24, 2021",300
"Saturday, July 24, 2021",300
"Saturday, July 24, 2021",300
"Saturday, July 24, 2021",300
"Saturday, July 24, 2021",300
"Saturday, July 24, 2021",250
"Saturday, July 24, 2021",190
"Saturday, July 24, 2021",48
"Saturday, July 24, 2021",48
"Saturday, July 24, 2021",0
"Saturday, July 24, 2021",0
"Saturday, July 24, 2021",0
"Sunday, July 25, 2021",0
"Sunday, July 25, 2021",0
"Sunday, July 25, 2021",0
"Sunday, July 25, 2021",0
"Sunday, July 25, 2021",0
"Sunday, July 25, 2021",0
"Sunday, July 25, 2021",0
"Sunday, July 25, 2021",150
"Sunday, July 25, 2021",260
"Sunday, July 25, 2021",300
"Sunday, July 25, 2021",300
"Sunday, July 25, 2021",300
"Sunday, July 25, 2021",300
"Sunday, July 25, 2021",300
"Sunday, July 25, 2021",300
"Sunday, July 25, 2021",300
"Sunday, July 25, 2021",300
"Sunday, July 25, 2021",241
"Sunday, July 25, 2021",100
"Sunday, July 25, 2021",36
"Sunday, July 25, 2021",0
"Sunday, July 25, 2021",0
"Sunday, July 25, 2021",0
"Sunday, July 25, 2021",0
"Monday, July 26, 2021",0
"Monday, July 26, 2021",0
"Monday, July 26, 2021",0
"Monday, July 26, 2021",0
"Monday, July 26, 2021",0
"Monday, July 26, 2021",0
"Monday, July 26, 2021",0
"Monday, July 26, 2021",40
"Monday, July 26, 2021",300
"Monday, July 26, 2021",300
"Monday, July 26, 2021",300
"Monday, July 26, 2021",300
"Monday, July 26, 2021",300
"Monday, July 26, 2021",300
"Monday, July 26, 2021",300
"Monday, July 26, 2021",300
"Monday, July 26, 2021",300
"Monday, July 26, 2021",300
"Monday, July 26, 2021",300
"Monday, July 26, 2021",0
"Monday, July 26, 2021",0
"Monday, July 26, 2021",0
"Monday, July 26, 2021",0
"Monday, July 26, 2021",0
"Tuesday, July 27, 2021",0
"Tuesday, July 27, 2021",0
"Tuesday, July 27, 2021",0
"Tuesday, July 27, 2021",0
"Tuesday, July 27, 2021",0
"Tuesday, July 27, 2021",0
"Tuesday, July 27, 2021",20
"Tuesday, July 27, 2021",112
"Tuesday, July 27, 2021",244
"Tuesday, July 27, 2021",280
"Tuesday, July 27, 2021",296
"Tuesday, July 27, 2021",296
"Tuesday, July 27, 2021",296
"Tuesday, July 27, 2021",297
"Tuesday, July 27, 2021",298
"Tuesday, July 27, 2021",298
"Tuesday, July 27, 2021",298
"Tuesday, July 27, 2021",298
"Tuesday, July 27, 2021",298
"Tuesday, July 27, 2021",0
"Tuesday, July 27, 2021",0
"Tuesday, July 27, 2021",0
"Tuesday, July 27, 2021",0
"Tuesday, July 27, 2021",0
"Wednesday, July 28, 2021",0
"Wednesday, July 28, 2021",0
"Wednesday, July 28, 2021",0
"Wednesday, July 28, 2021",0
"Wednesday, July 28, 2021",0
"Wednesday, July 28, 2021",0
"Wednesday, July 28, 2021",20
"Wednesday, July 28, 2021",113
"Wednesday, July 28, 2021",284
"Wednesday, July 28, 2021",300
"Wednesday, July 28, 2021",300
"Wednesday, July 28, 2021",300
"Wednesday, July 28, 2021",300
"Wednesday, July 28, 2021",300
"Wednesday, July 28, 2021",300
"Wednesday, July 28, 2021",300
"Wednesday, July 28, 2021",300
"Wednesday, July 28, 2021",300
"Wednesday, July 28, 2021",160
"Wednesday, July 28, 2021",0
"Wednesday, July 28, 2021",0
"Wednesday, July 28, 2021",0
"Wednesday, July 28, 2021",0
"Wednesday, July 28, 2021",0
"Thursday, July 29, 2021",0
"Thursday, July 29, 2021",0
"Thursday, July 29, 2021",0
"Thursday, July 29, 2021",0
"Thursday, July 29, 2021",0
"Thursday, July 29, 2021",0
"Thursday, July 29, 2021",8
"Thursday, July 29, 2021",200
"Thursday, July 29, 2021",307
"Thursday, July 29, 2021",300
"Thursday, July 29, 2021",300
"Thursday, July 29, 2021",300
"Thursday, July 29, 2021",300
"Thursday, July 29, 2021",300
"Thursday, July 29, 2021",300
"Thursday, July 29, 2021",300
"Thursday, July 29, 2021",300
"Thursday, July 29, 2021",160
"Thursday, July 29, 2021",83
"Thursday, July 29, 2021",0
"Thursday, July 29, 2021",0
"Thursday, July 29, 2021",0
"Thursday, July 29, 2021",0
"Thursday, July 29, 2021",0
"Friday, July 30, 2021",0
"Friday, July 30, 2021",0
"Friday, July 30, 2021",0
"Friday, July 30, 2021",0
"Friday, July 30, 2021",0
"Friday, July 30, 2021",0
"Friday, July 30, 2021",2
"Friday, July 30, 2021",120
"Friday, July 30, 2021",300
"Friday, July 30, 2021",300
"Friday, July 30, 2021",300
"Friday, July 30, 2021",300
"Friday, July 30, 2021",300
"Friday, July 30, 2021",300
"Friday, July 30, 2021",300
"Friday, July 30, 2021",300
"Friday, July 30, 2021",300
"Friday, July 30, 2021",300
"Friday, July 30, 2021",216
"Friday, July 30, 2021",0
"Friday, July 30, 2021",0
"Friday, July 30, 2021",0
"Friday, July 30, 2021",0
"Friday, July 30, 2021",0
"Saturday, July 31, 2021",0
"Saturday, July 31, 2021",0
"Saturday, July 31, 2021",0
"Saturday, July 31, 2021",0
"Saturday, July 31, 2021",0
"Saturday, July 31, 2021",0
"Saturday, July 31, 2021",0
"Saturday, July 31, 2021",0
"Saturday, July 31, 2021",222
"Saturday, July 31, 2021",300
"Saturday, July 31, 2021",300
"Saturday, July 31, 2021",300
"Saturday, July 31, 2021",300
"Saturday, July 31, 2021",300
"Saturday, July 31, 2021",300
"Saturday, July 31, 2021",300
"Saturday, July 31, 2021",300
"Saturday, July 31, 2021",300
"Saturday, July 31, 2021",200
"Saturday, July 31, 2021",0
"Saturday, July 31, 2021",0
"Saturday, July 31, 2021",0
"Saturday, July 31, 2021",0
"Saturday, July 31, 2021",0
"Sunday, August 01, 2021",0
"Sunday, August 01, 2021",0
"Sunday, August 01, 2021",0
"Sunday, August 01, 2021",0
"Sunday, August 01, 2021",0
"Sunday, August 01, 2021",0
"Sunday, August 01, 2021",0
"Sunday, August 01, 2021",100
"Sunday, August 01, 2021",252
"Sunday, August 01, 2021",300
"Sunday, August 01, 2021",300
"Sunday, August 01, 2021",300
"Sunday, August 01, 2021",300
"Sunday, August 01, 2021",300
"Sunday, August 01, 2021",300
"Sunday, August 01, 2021",300
"Sunday, August 01, 2021",300
"Sunday, August 01, 2021",250
"Sunday, August 01, 2021",100
"Sunday, August 01, 2021",40
"Sunday, August 01, 2021",4
"Sunday, August 01, 2021",0
"Sunday, August 01, 2021",0
"Sunday, August 01, 2021",0
"Monday, August 02, 2021",0
"Monday, August 02, 2021",0
"Monday, August 02, 2021",0
"Monday, August 02, 2021",0
"Monday, August 02, 2021",0
"Monday, August 02, 2021",0
"Monday, August 02, 2021",0
"Monday, August 02, 2021",100
"Monday, August 02, 2021",146
"Monday, August 02, 2021",300
"Monday, August 02, 2021",300
"Monday, August 02, 2021",300
"Monday, August 02, 2021",300
"Monday, August 02, 2021",300
"Monday, August 02, 2021",300
"Monday, August 02, 2021",300
"Monday, August 02, 2021",300
"Monday, August 02, 2021",250
"Monday, August 02, 2021",100
"Monday, August 02, 2021",0
"Monday, August 02, 2021",0
"Monday, August 02, 2021",0
"Monday, August 02, 2021",0
"Monday, August 02, 2021",0
"Tuesday, August 03, 2021",0
"Tuesday, August 03, 2021",0
"Tuesday, August 03, 2021",0
"Tuesday, August 03, 2021",0
"Tuesday, August 03, 2021",0
"Tuesday, August 03, 2021",0
"Tuesday, August 03, 2021",0
"Tuesday, August 03, 2021",160
"Tuesday, August 03, 2021",249
"Tuesday, August 03, 2021",300
"Tuesday, August 03, 2021",300
"Tuesday, August 03, 2021",300
"Tuesday, August 03, 2021",300
"Tuesday, August 03, 2021",300
"Tuesday, August 03, 2021",300
"Tuesday, August 03, 2021",300
"Tuesday, August 03, 2021",300
"Tuesday, August 03, 2021",300
"Tuesday, August 03, 2021",300
"Tuesday, August 03, 2021",18
"Tuesday, August 03, 2021",0
"Tuesday, August 03, 2021",0
"Tuesday, August 03, 2021",0
"Tuesday, August 03, 2021",0
"Wednesday, August 04, 2021",0
"Wednesday, August 04, 2021",0
"Wednesday, August 04, 2021",0
"Wednesday, August 04, 2021",0
"Wednesday, August 04, 2021",0
"Wednesday, August 04, 2021",0
"Wednesday, August 04, 2021",40
"Wednesday, August 04, 2021",80
"Wednesday, August 04, 2021",260
"Wednesday, August 04, 2021",260
"Wednesday, August 04, 2021",260
"Wednesday, August 04, 2021",260
"Wednesday, August 04, 2021",260
"Wednesday, August 04, 2021",260
"Wednesday, August 04, 2021",300
"Wednesday, August 04, 2021",300
"Wednesday, August 04, 2021",300
"Wednesday, August 04, 2021",264
"Wednesday, August 04, 2021",140
"Wednesday, August 04, 2021",0
"Wednesday, August 04, 2021",0
"Wednesday, August 04, 2021",0
"Wednesday, August 04, 2021",0
"Wednesday, August 04, 2021",0
"Thursday, August 05, 2021",0
"Thursday, August 05, 2021",0
"Thursday, August 05, 2021",0
"Thursday, August 05, 2021",0
"Thursday, August 05, 2021",0
"Thursday, August 05, 2021",0
"Thursday, August 05, 2021",40
"Thursday, August 05, 2021",80
"Thursday, August 05, 2021",300
"Thursday, August 05, 2021",300
"Thursday, August 05, 2021",300
"Thursday, August 05, 2021",300
"Thursday, August 05, 2021",300
"Thursday, August 05, 2021",300
"Thursday, August 05, 2021",300
"Thursday, August 05, 2021",300
"Thursday, August 05, 2021",300
"Thursday, August 05, 2021",300
"Thursday, August 05, 2021",0
"Thursday, August 05, 2021",0
"Thursday, August 05, 2021",0
"Thursday, August 05, 2021",0
"Thursday, August 05, 2021",0
"Thursday, August 05, 2021",0
"Friday, August 06, 2021",0
"Friday, August 06, 2021",0
"Friday, August 06, 2021",0
"Friday, August 06, 2021",0
"Friday, August 06, 2021",0
"Friday, August 06, 2021",0
"Friday, August 06, 2021",8
"Friday, August 06, 2021",118
"Friday, August 06, 2021",120
"Friday, August 06, 2021",273
"Friday, August 06, 2021",300
"Friday, August 06, 2021",300
"Friday, August 06, 2021",300
"Friday, August 06, 2021",300
"Friday, August 06, 2021",300
"Friday, August 06, 2021",300
"Friday, August 06, 2021",300
"Friday, August 06, 2021",300
"Friday, August 06, 2021",160
"Friday, August 06, 2021",148
"Friday, August 06, 2021",0
"Friday, August 06, 2021",0
"Friday, August 06, 2021",0
"Friday, August 06, 2021",0
"Saturday, August 07, 2021",0
"Saturday, August 07, 2021",0
"Saturday, August 07, 2021",0
"Saturday, August 07, 2021",0
"Saturday, August 07, 2021",0
"Saturday, August 07, 2021",0
"Saturday, August 07, 2021",0
"Saturday, August 07, 2021",0
"Saturday, August 07, 2021",224
"Saturday, August 07, 2021",224
"Saturday, August 07, 2021",224
"Saturday, August 07, 2021",300
"Saturday, August 07, 2021",300
"Saturday, August 07, 2021",300
"Saturday, August 07, 2021",300
"Saturday, August 07, 2021",300
"Saturday, August 07, 2021",300
"Saturday, August 07, 2021",300
"Saturday, August 07, 2021",300
"Saturday, August 07, 2021",213
"Saturday, August 07, 2021",0
"Saturday, August 07, 2021",0
"Saturday, August 07, 2021",0
"Saturday, August 07, 2021",0
"Sunday, August 08, 2021",0
"Sunday, August 08, 2021",0
"Sunday, August 08, 2021",0
"Sunday, August 08, 2021",0
"Sunday, August 08, 2021",0
"Sunday, August 08, 2021",0
"Sunday, August 08, 2021",0
"Sunday, August 08, 2021",40
"Sunday, August 08, 2021",200
"Sunday, August 08, 2021",200
"Sunday, August 08, 2021",200
"Sunday, August 08, 2021",300
"Sunday, August 08, 2021",300
"Sunday, August 08, 2021",300
"Sunday, August 08, 2021",300
"Sunday, August 08, 2021",300
"Sunday, August 08, 2021",300
"Sunday, August 08, 2021",300
"Sunday, August 08, 2021",148
"Sunday, August 08, 2021",0
"Sunday, August 08, 2021",0
"Sunday, August 08, 2021",0
"Sunday, August 08, 2021",0
"Sunday, August 08, 2021",0
"Monday, August 09, 2021",0
"Monday, August 09, 2021",0
"Monday, August 09, 2021",0
"Monday, August 09, 2021",0
"Monday, August 09, 2021",0
"Monday, August 09, 2021",0
"Monday, August 09, 2021",0
"Monday, August 09, 2021",115
"Monday, August 09, 2021",250
"Monday, August 09, 2021",300
"Monday, August 09, 2021",300
"Monday, August 09, 2021",300
"Monday, August 09, 2021",300
"Monday, August 09, 2021",300
"Monday, August 09, 2021",300
"Monday, August 09, 2021",300
"Monday, August 09, 2021",300
"Monday, August 09, 2021",300
"Monday, August 09, 2021",87
"Monday, August 09, 2021",40
"Monday, August 09, 2021",0
"Monday, August 09, 2021",0
"Monday, August 09, 2021",0
"Monday, August 09, 2021",0
"Tuesday, August 10, 2021",0
"Tuesday, August 10, 2021",0
"Tuesday, August 10, 2021",0
"Tuesday, August 10, 2021",0
"Tuesday, August 10, 2021",0
"Tuesday, August 10, 2021",0
"Tuesday, August 10, 2021",0
"Tuesday, August 10, 2021",80
"Tuesday, August 10, 2021",260
"Tuesday, August 10, 2021",267
"Tuesday, August 10, 2021",300
"Tuesday, August 10, 2021",300
"Tuesday, August 10, 2021",300
"Tuesday, August 10, 2021",300
"Tuesday, August 10, 2021",300
"Tuesday, August 10, 2021",300
"Tuesday, August 10, 2021",300
"Tuesday, August 10, 2021",250
"Tuesday, August 10, 2021",57
"Tuesday, August 10, 2021",0
"Tuesday, August 10, 2021",0
"Tuesday, August 10, 2021",0
"Tuesday, August 10, 2021",0
"Tuesday, August 10, 2021",0
"Wednesday, August 11, 2021",0
"Wednesday, August 11, 2021",0
"Wednesday, August 11, 2021",0
"Wednesday, August 11, 2021",0
"Wednesday, August 11, 2021",0
"Wednesday, August 11, 2021",0
"Wednesday, August 11, 2021",0
"Wednesday, August 11, 2021",120
"Wednesday, August 11, 2021",260
"Wednesday, August 11, 2021",300
"Wednesday, August 11, 2021",300
"Wednesday, August 11, 2021",300
"Wednesday, August 11, 2021",300
"Wednesday, August 11, 2021",300
"Wednesday, August 11, 2021",300
"Wednesday, August 11, 2021",300
"Wednesday, August 11, 2021",300
"Wednesday, August 11, 2021",285
"Wednesday, August 11, 2021",220
"Wednesday, August 11, 2021",0
"Wednesday, August 11, 2021",0
"Wednesday, August 11, 2021",0
"Wednesday, August 11, 2021",0
"Wednesday, August 11, 2021",0
"Thursday, August 12, 2021",0
"Thursday, August 12, 2021",0
"Thursday, August 12, 2021",0
"Thursday, August 12, 2021",0
"Thursday, August 12, 2021",0
"Thursday, August 12, 2021",0
"Thursday, August 12, 2021",35
"Thursday, August 12, 2021",45
"Thursday, August 12, 2021",45
"Thursday, August 12, 2021",300
"Thursday, August 12, 2021",300
"Thursday, August 12, 2021",300
"Thursday, August 12, 2021",300
"Thursday, August 12, 2021",300
"Thursday, August 12, 2021",300
"Thursday, August 12, 2021",300
"Thursday, August 12, 2021",300
"Thursday, August 12, 2021",240
"Thursday, August 12, 2021",240
"Thursday, August 12, 2021",0
"Thursday, August 12, 2021",0
"Thursday, August 12, 2021",0
"Thursday, August 12, 2021",0
"Thursday, August 12, 2021",0
"Friday, August 13, 2021",0
"Friday, August 13, 2021",0
"Friday, August 13, 2021",0
"Friday, August 13, 2021",0
"Friday, August 13, 2021",0
"Friday, August 13, 2021",0
"Friday, August 13, 2021",4
"Friday, August 13, 2021",40
"Friday, August 13, 2021",230
"Friday, August 13, 2021",300
"Friday, August 13, 2021",300
"Friday, August 13, 2021",300
"Friday, August 13, 2021",300
"Friday, August 13, 2021",300
"Friday, August 13, 2021",300
"Friday, August 13, 2021",300
"Friday, August 13, 2021",300
"Friday, August 13, 2021",300
"Friday, August 13, 2021",300
"Friday, August 13, 2021",17
"Friday, August 13, 2021",0
"Friday, August 13, 2021",0
"Friday, August 13, 2021",0
"Friday, August 13, 2021",0
"Saturday, August 14, 2021",0
"Saturday, August 14, 2021",0
"Saturday, August 14, 2021",0
"Saturday, August 14, 2021",0
"Saturday, August 14, 2021",0
"Saturday, August 14, 2021",0
"Saturday, August 14, 2021",20
"Saturday, August 14, 2021",80
"Saturday, August 14, 2021",152
"Saturday, August 14, 2021",280
"Saturday, August 14, 2021",282
"Saturday, August 14, 2021",300
"Saturday, August 14, 2021",300
"Saturday, August 14, 2021",300
"Saturday, August 14, 2021",300
"Saturday, August 14, 2021",300
"Saturday, August 14, 2021",300
"Saturday, August 14, 2021",300
"Saturday, August 14, 2021",60
"Saturday, August 14, 2021",41
"Saturday, August 14, 2021",0
"Saturday, August 14, 2021",0
"Saturday, August 14, 2021",0
"Saturday, August 14, 2021",0
"Sunday, August 15, 2021",0
"Sunday, August 15, 2021",0
"Sunday, August 15, 2021",0
"Sunday, August 15, 2021",0
"Sunday, August 15, 2021",0
"Sunday, August 15, 2021",0
"Sunday, August 15, 2021",0
"Sunday, August 15, 2021",64
"Sunday, August 15, 2021",164
"Sunday, August 15, 2021",280
"Sunday, August 15, 2021",280
"Sunday, August 15, 2021",300
"Sunday, August 15, 2021",300
"Sunday, August 15, 2021",300
"Sunday, August 15, 2021",300
"Sunday, August 15, 2021",300
"Sunday, August 15, 2021",300
"Sunday, August 15, 2021",300
"Sunday, August 15, 2021",300
"Sunday, August 15, 2021",0
"Sunday, August 15, 2021",0
"Sunday, August 15, 2021",0
"Sunday, August 15, 2021",0
"Sunday, August 15, 2021",0
"Monday, August 16, 2021",0
"Monday, August 16, 2021",0
"Monday, August 16, 2021",0
"Monday, August 16, 2021",0
"Monday, August 16, 2021",0
"Monday, August 16, 2021",0
"Monday, August 16, 2021",0
"Monday, August 16, 2021",56
"Monday, August 16, 2021",189
"Monday, August 16, 2021",276
"Monday, August 16, 2021",276
"Monday, August 16, 2021",276
"Monday, August 16, 2021",276
"Monday, August 16, 2021",276
"Monday, August 16, 2021",300
"Monday, August 16, 2021",300
"Monday, August 16, 2021",300
"Monday, August 16, 2021",300
"Monday, August 16, 2021",216
"Monday, August 16, 2021",0
"Monday, August 16, 2021",0
"Monday, August 16, 2021",0
"Monday, August 16, 2021",0
"Monday, August 16, 2021",0
"Tuesday, August 17, 2021",0
"Tuesday, August 17, 2021",0
"Tuesday, August 17, 2021",0
"Tuesday, August 17, 2021",0
"Tuesday, August 17, 2021",0
"Tuesday, August 17, 2021",0
"Tuesday, August 17, 2021",1
"Tuesday, August 17, 2021",139
"Tuesday, August 17, 2021",200
"Tuesday, August 17, 2021",300
"Tuesday, August 17, 2021",300
"Tuesday, August 17, 2021",300
"Tuesday, August 17, 2021",300
"Tuesday, August 17, 2021",300
"Tuesday, August 17, 2021",300
"Tuesday, August 17, 2021",300
"Tuesday, August 17, 2021",300
"Tuesday, August 17, 2021",293
"Tuesday, August 17, 2021",82
"Tuesday, August 17, 2021",30
"Tuesday, August 17, 2021",0
"Tuesday, August 17, 2021",0
"Tuesday, August 17, 2021",0
"Tuesday, August 17, 2021",0
"Wednesday, August 18, 2021",0
"Wednesday, August 18, 2021",0
"Wednesday, August 18, 2021",0
"Wednesday, August 18, 2021",0
"Wednesday, August 18, 2021",0
"Wednesday, August 18, 2021",0
"Wednesday, August 18, 2021",0
"Wednesday, August 18, 2021",160
"Wednesday, August 18, 2021",275
"Wednesday, August 18, 2021",300
"Wednesday, August 18, 2021",300
"Wednesday, August 18, 2021",300
"Wednesday, August 18, 2021",300
"Wednesday, August 18, 2021",300
"Wednesday, August 18, 2021",300
"Wednesday, August 18, 2021",300
"Wednesday, August 18, 2021",300
"Wednesday, August 18, 2021",275
"Wednesday, August 18, 2021",64
"Wednesday, August 18, 2021",0
"Wednesday, August 18, 2021",0
"Wednesday, August 18, 2021",0
"Wednesday, August 18, 2021",0
"Wednesday, August 18, 2021",0
"Thursday, August 19, 2021",0
"Thursday, August 19, 2021",0
"Thursday, August 19, 2021",0
"Thursday, August 19, 2021",0
"Thursday, August 19, 2021",0
"Thursday, August 19, 2021",0
"Thursday, August 19, 2021",0
"Thursday, August 19, 2021",68
"Thursday, August 19, 2021",200
"Thursday, August 19, 2021",300
"Thursday, August 19, 2021",300
"Thursday, August 19, 2021",300
"Thursday, August 19, 2021",300
"Thursday, August 19, 2021",300
"Thursday, August 19, 2021",300
"Thursday, August 19, 2021",300
"Thursday, August 19, 2021",300
"Thursday, August 19, 2021",300
"Thursday, August 19, 2021",80
"Thursday, August 19, 2021",0
"Thursday, August 19, 2021",0
"Thursday, August 19, 2021",0
"Thursday, August 19, 2021",0
"Thursday, August 19, 2021",0
"Friday, August 20, 2021",0
"Friday, August 20, 2021",0
"Friday, August 20, 2021",0
"Friday, August 20, 2021",0
"Friday, August 20, 2021",0
"Friday, August 20, 2021",0
"Friday, August 20, 2021",4
"Friday, August 20, 2021",40
"Friday, August 20, 2021",216
"Friday, August 20, 2021",300
"Friday, August 20, 2021",300
"Friday, August 20, 2021",300
"Friday, August 20, 2021",300
"Friday, August 20, 2021",300
"Friday, August 20, 2021",300
"Friday, August 20, 2021",300
"Friday, August 20, 2021",300
"Friday, August 20, 2021",300
"Friday, August 20, 2021",100
"Friday, August 20, 2021",0
"Friday, August 20, 2021",0
"Friday, August 20, 2021",0
"Friday, August 20, 2021",0
"Friday, August 20, 2021",0
"Saturday, August 21, 2021",0
"Saturday, August 21, 2021",0
"Saturday, August 21, 2021",0
"Saturday, August 21, 2021",0
"Saturday, August 21, 2021",0
"Saturday, August 21, 2021",1
"Saturday, August 21, 2021",2
"Saturday, August 21, 2021",60
"Saturday, August 21, 2021",120
"Saturday, August 21, 2021",300
"Saturday, August 21, 2021",300
"Saturday, August 21, 2021",300
"Saturday, August 21, 2021",300
"Saturday, August 21, 2021",300
"Saturday, August 21, 2021",300
"Saturday, August 21, 2021",300
"Saturday, August 21, 2021",300
"Saturday, August 21, 2021",300
"Saturday, August 21, 2021",200
"Saturday, August 21, 2021",20
"Saturday, August 21, 2021",0
"Saturday, August 21, 2021",0
"Saturday, August 21, 2021",0
"Saturday, August 21, 2021",0
"Sunday, August 22, 2021",0
"Sunday, August 22, 2021",0
"Sunday, August 22, 2021",0
"Sunday, August 22, 2021",0
"Sunday, August 22, 2021",0
"Sunday, August 22, 2021",0
"Sunday, August 22, 2021",1
"Sunday, August 22, 2021",140
"Sunday, August 22, 2021",230
"Sunday, August 22, 2021",300
"Sunday, August 22, 2021",300
"Sunday, August 22, 2021",300
"Sunday, August 22, 2021",300
"Sunday, August 22, 2021",97
"Sunday, August 22, 2021",300
"Sunday, August 22, 2021",300
"Sunday, August 22, 2021",300
"Sunday, August 22, 2021",240
"Sunday, August 22, 2021",40
"Sunday, August 22, 2021",0
"Sunday, August 22, 2021",0
"Sunday, August 22, 2021",0
"Sunday, August 22, 2021",0
"Sunday, August 22, 2021",0
"Monday, August 23, 2021",0
"Monday, August 23, 2021",0
"Monday, August 23, 2021",0
"Monday, August 23, 2021",0
"Monday, August 23, 2021",0
"Monday, August 23, 2021",0
"Monday, August 23, 2021",0
"Monday, August 23, 2021",54
"Monday, August 23, 2021",280
"Monday, August 23, 2021",280
"Monday, August 23, 2021",280
"Monday, August 23, 2021",280
"Monday, August 23, 2021",280
"Monday, August 23, 2021",280
"Monday, August 23, 2021",280
"Monday, August 23, 2021",280
"Monday, August 23, 2021",280
"Monday, August 23, 2021",280
"Monday, August 23, 2021",104
"Monday, August 23, 2021",0
"Monday, August 23, 2021",0
"Monday, August 23, 2021",0
"Monday, August 23, 2021",0
"Monday, August 23, 2021",0
"Tuesday, August 24, 2021",0
"Tuesday, August 24, 2021",0
"Tuesday, August 24, 2021",0
"Tuesday, August 24, 2021",0
"Tuesday, August 24, 2021",0
"Tuesday, August 24, 2021",0
"Tuesday, August 24, 2021",23
"Tuesday, August 24, 2021",76
"Tuesday, August 24, 2021",240
"Tuesday, August 24, 2021",240
"Tuesday, August 24, 2021",240
"Tuesday, August 24, 2021",282
"Tuesday, August 24, 2021",300
"Tuesday, August 24, 2021",166
"Tuesday, August 24, 2021",300
"Tuesday, August 24, 2021",300
"Tuesday, August 24, 2021",300
"Tuesday, August 24, 2021",300
"Tuesday, August 24, 2021",116
"Tuesday, August 24, 2021",116
"Tuesday, August 24, 2021",0
"Tuesday, August 24, 2021",0
"Tuesday, August 24, 2021",0
"Tuesday, August 24, 2021",0
"Wednesday, August 25, 2021",0
"Wednesday, August 25, 2021",0
"Wednesday, August 25, 2021",0
"Wednesday, August 25, 2021",0
"Wednesday, August 25, 2021",0
"Wednesday, August 25, 2021",0
"Wednesday, August 25, 2021",0
"Wednesday, August 25, 2021",84
"Wednesday, August 25, 2021",155
"Wednesday, August 25, 2021",300
"Wednesday, August 25, 2021",300
"Wednesday, August 25, 2021",300
"Wednesday, August 25, 2021",300
"Wednesday, August 25, 2021",300
"Wednesday, August 25, 2021",300
"Wednesday, August 25, 2021",300
"Wednesday, August 25, 2021",300
"Wednesday, August 25, 2021",200
"Wednesday, August 25, 2021",85
"Wednesday, August 25, 2021",40
"Wednesday, August 25, 2021",40
"Wednesday, August 25, 2021",40
"Wednesday, August 25, 2021",34
"Wednesday, August 25, 2021",0
"Thursday, August 26, 2021",0
"Thursday, August 26, 2021",0
"Thursday, August 26, 2021",0
"Thursday, August 26, 2021",0
"Thursday, August 26, 2021",0
"Thursday, August 26, 2021",0
"Thursday, August 26, 2021",0
"Thursday, August 26, 2021",100
"Thursday, August 26, 2021",275
"Thursday, August 26, 2021",300
"Thursday, August 26, 2021",300
"Thursday, August 26, 2021",300
"Thursday, August 26, 2021",300
"Thursday, August 26, 2021",300
"Thursday, August 26, 2021",300
"Thursday, August 26, 2021",300
"Thursday, August 26, 2021",300
"Thursday, August 26, 2021",200
"Thursday, August 26, 2021",40
"Thursday, August 26, 2021",20
"Thursday, August 26, 2021",20
"Thursday, August 26, 2021",20
"Thursday, August 26, 2021",20
"Thursday, August 26, 2021",14
"Friday, August 27, 2021",0
"Friday, August 27, 2021",0
"Friday, August 27, 2021",0
"Friday, August 27, 2021",0
"Friday, August 27, 2021",0
"Friday, August 27, 2021",0
"Friday, August 27, 2021",0
"Friday, August 27, 2021",20
"Friday, August 27, 2021",200
"Friday, August 27, 2021",300
"Friday, August 27, 2021",300
"Friday, August 27, 2021",300
"Friday, August 27, 2021",300
"Friday, August 27, 2021",300
"Friday, August 27, 2021",300
"Friday, August 27, 2021",300
"Friday, August 27, 2021",300
"Friday, August 27, 2021",275
"Friday, August 27, 2021",139
"Friday, August 27, 2021",0
"Friday, August 27, 2021",0
"Friday, August 27, 2021",0
"Friday, August 27, 2021",0
"Friday, August 27, 2021",0
"Saturday, August 28, 2021",0
"Saturday, August 28, 2021",0
"Saturday, August 28, 2021",0
"Saturday, August 28, 2021",0
"Saturday, August 28, 2021",0
"Saturday, August 28, 2021",0
"Saturday, August 28, 2021",4
"Saturday, August 28, 2021",80
"Saturday, August 28, 2021",200
"Saturday, August 28, 2021",300
"Saturday, August 28, 2021",300
"Saturday, August 28, 2021",300
"Saturday, August 28, 2021",300
"Saturday, August 28, 2021",300
"Saturday, August 28, 2021",300
"Saturday, August 28, 2021",300
"Saturday, August 28, 2021",300
"Saturday, August 28, 2021",160
"Saturday, August 28, 2021",100
"Saturday, August 28, 2021",0
"Saturday, August 28, 2021",0
